run_label,training_mode,mean_results,results
real_data,constant,0.5026271224021912,|[0.5, 0.51355934, 0.49491525, 0.49661016, 0.49322033, 0.49491525, 0.50508475, 0.51355934, 0.49152541, 0.50508475, 0.49661016, 0.49661016, 0.49491525, 0.50508475, 0.51016951, 0.49661016, 0.49661016, 0.52033901, 0.51525426, 0.51186442]|
real_data,true_random,0.1280508480966091,|[0.14745763, 0.16610169, 0.12372881, 0.13898306, 0.11016949, 0.12711865, 0.12881356, 0.14406779, 0.10338983, 0.11525424, 0.12033898, 0.1338983, 0.13220339, 0.12033898, 0.1338983, 0.12711865, 0.11694916, 0.12881356, 0.11864407, 0.12372881]|
handpicked-data,constant,0.41014434695243834,|[0.41860464, 0.40537289, 0.40176424, 0.4021652, 0.41740176, 0.41539696, 0.40777868, 0.40898156, 0.41740176, 0.40376905, 0.40777868, 0.41379312, 0.41740176, 0.40336809, 0.41539696, 0.41098636, 0.40577385, 0.40657577, 0.40617481, 0.4170008]|
handpicked-data,true_random,0.12997193224728107,|[0.11627907, 0.14234161, 0.15076183, 0.1222935, 0.13311949, 0.12510024, 0.1287089, 0.13592622, 0.11507618, 0.13833199, 0.12389735, 0.14474739, 0.12750602, 0.12469928, 0.12469928, 0.13472334, 0.13352045, 0.13151564, 0.13552526, 0.1106656]|
